,Actors,Awards,BoxOffice,Country,DVD,Director,Error,Genre,Language,Metascore,Plot,Poster,Production,Rated,Ratings,Released,Response,Runtime,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes
150,"Hana Sugisaki, Ryûnosuke Kamiki, Yûki Amami, Fumiyo Kohinata",4 nominations.,N/A,Japan,N/A,Hiromasa Yonebayashi,,"Animation, Adventure, Family","Japanese, English",73,"Based on ""The Little Broomstick"" by Mary Stewart, a strange flower grants a girl magic powers.",https://ia.media-imdb.com/images/M/MV5BNDVkYmFiNmQtMjc3Ni00YTY5LTk0NTAtZDc4YjZiZjU2YjNlXkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_SX300.jpg,N/A,PG,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Metacritic', 'Value': '73/100'}]",08 Jul 2017,True,102 min,Mary and the Witch's Flower,movie,N/A,"Mary Stewart (novel), Riko Sakaguchi (screenplay), Hiromasa Yonebayashi (screenplay), David Freedman (English adaptation), Lynda Freedman (English adaptation)",2017,tt6336356,6.8,"2,391"
151,"Unshô Ishizuka, Rica Matsumoto, Sarah Natochenny, Megumi Hayashibara",N/A,N/A,Japan,13 Feb 2018,Kunihiko Yuyama,,"Animation, Action, Adventure",Japanese,N/A,Ash Ketchum from Pallet Town is 10 years old today. This means he is now old enough to become a Pokémon Trainer. Ash dreams big about the adventures he will experience after receiving his first Pokémon from Professor Oak.,https://images-na.ssl-images-amazon.com/images/M/MV5BM2U3NmI4YzItYmRiNi00M2UxLWExNTYtNDZkZmJlNzlmM2M3XkEyXkFqcGdeQXVyNDkzMjE0NDE@._V1_SX300.jpg,N/A,PG,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}]",05 Nov 2017,True,98 min,Pokémon the Movie: I Choose You!,movie,N/A,"Takeshi Shudo (earlier screenplay), Satoshi Tajiri (concept), Shôji Yonemura (screenplay)",2017,tt6595896,6.5,"1,847"
152,"Ewan McGregor, Logan Gillies, Ben Skelton, Aiden Haggarty",6 wins & 5 nominations.,"$2,395,410",UK,27 Jun 2017,Danny Boyle,,Drama,"English, Bulgarian, Scots",67,"After 20 years abroad, Mark Renton returns to Scotland and reunites with his old friends Sick Boy, Spud, and Begbie.",https://ia.media-imdb.com/images/M/MV5BMjI0MTE1ODkzMl5BMl5BanBnXkFtZTgwMTQ1MTg5MDI@._V1_SX300.jpg,TriStar Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",31 Mar 2017,True,117 min,T2 Trainspotting,movie,http://www.sonypictures.com/movies/t2trainspotting/,"John Hodge, Irvine Welsh (based on the books Porno and Trainspotting by)",2017,tt2763304,7.3,"80,951"
153,"Barry G. Bernson, Herb Caillouet, Bill Camp, Raffey Cassidy",2 wins & 30 nominations.,"$1,955,883","UK, Ireland, USA",23 Jan 2018,Yorgos Lanthimos,,"Drama, Mystery, Thriller","English, French",73,"Steven, a charismatic surgeon, is forced to make an unthinkable sacrifice after his life starts to fall apart, when the behavior of a teenage boy he has taken under his wing turns sinister.",https://ia.media-imdb.com/images/M/MV5BMjU4NDcwOTA2NF5BMl5BanBnXkFtZTgwMjE2OTg4MzI@._V1_SX300.jpg,A24,R,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",03 Nov 2017,True,121 min,The Killing of a Sacred Deer,movie,http://killingofasacreddeer.movie/,"Yorgos Lanthimos, Efthymis Filippou",2017,tt5715874,7.1,"50,925"
154,"Stan Shaw, Gabrielle Haugh, Brandon Smith, Meg Foster",N/A,N/A,USA,26 Dec 2017,Victor Salva,,"Horror, Mystery, Thriller",English,N/A,Sheriff Dan Tashtego and a team of creeper hunters enlist the help of officer Davis Tubbs to help stop the monster's eating spree.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTY2NzQwNjY4M15BMl5BanBnXkFtZTgwOTM2MzkzMzI@._V1_SX300.jpg,Infinity Films,NOT RATED,"[{'Source': 'Internet Movie Database', 'Value': '4.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}]",02 Nov 2017,True,100 min,Jeepers Creepers III,movie,N/A,"Victor Salva, Victor Salva (based on characters created by)",2017,tt1139592,4.3,"10,737"
155,"Debra Winger, Tracy Letts, Aidan Gillen, Melora Walters",4 nominations.,"$2,190,710",USA,N/A,Azazel Jacobs,,"Comedy, Drama, Romance",English,76,"Debra Winger and Tracy Letts play a long-married, dispassionate couple who are both in the midst of serious affairs. But on the brink of calling it quits, a spark between them suddenly reignites, leading them into an impulsive romance.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTcxNTE5OTc0N15BMl5BanBnXkFtZTgwMjMzMTIwMTI@._V1_SX300.jpg,A24 Films,R,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",05 May 2017,True,97 min,The Lovers,movie,N/A,Azazel Jacobs,2017,tt5770620,6.1,"1,850"
156,"Joaquin Phoenix, Dante Pereira-Olson, Larry Canady, Vinicius Damasceno",5 wins & 1 nomination.,N/A,"UK, France, USA",N/A,Lynne Ramsay,,"Drama, Mystery, Thriller",English,84,"A traumatized veteran, unafraid of violence, tracks down missing girls for a living. When a job spins out of control, Joe's nightmares overtake him as a conspiracy is uncovered leading to what may be his death trip or his awakening.",https://ia.media-imdb.com/images/M/MV5BMDkwOTE0ZjMtZmRiYS00M2M3LWE3MzUtNzNmNmExNTNmNjg5XkEyXkFqcGdeQXVyODE1MjMyNzI@._V1_SX300.jpg,Amazon Studios,R,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '84/100'}]",06 Apr 2018,True,89 min,You Were Never Really Here,movie,http://www.youwereneverreallyhere.movie/,"Lynne Ramsay (screenplay by), Jonathan Ames (based on the book by)",2017,tt5742374,7.0,"23,807"
157,"Ben Stiller, Austin Abrams, Jenna Fischer, Michael Sheen",1 win & 2 nominations.,"$2,029,594",USA,02 Jan 2018,Mike White,,"Comedy, Drama, Music",English,71,A father takes his son to tour colleges on the East Coast and meets up with an old friend who makes him feel inferior about his life's choices.,https://images-na.ssl-images-amazon.com/images/M/MV5BNDliZTUwZTktYmJlNC00MGE1LWEwODktNWZiNTRkMGFiNTg1XkEyXkFqcGdeQXVyNjU5NzU3MjE@._V1_SX300.jpg,Amazon Studios,R,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",15 Sep 2017,True,102 min,Brad's Status,movie,http://bradsstatus.movie/,Mike White,2017,tt5884230,6.5,"7,536"
158,"Daniela Vega, Francisco Reyes, Luis Gnecco, Aline Küppenheim",Won 1 Oscar. Another 17 wins & 37 nominations.,"$806,746","Chile, Germany, Spain, USA",22 May 2018,Sebastián Lelio,,Drama,Spanish,86,"Marina, a transgender woman who works as a waitress and moonlights as a nightclub singer, is bowled over by the death of her older boyfriend.",https://ia.media-imdb.com/images/M/MV5BNGJhNWM4ZjItYWRhYS00N2UzLTg3OWItOGEzOWFmMGQ1ZjlkXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,Sony Pictures Classics,R,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '86/100'}]",02 Feb 2018,True,100 min,A Fantastic Woman,movie,http://sonyclassics.com/afantasticwoman/,"Sebastián Lelio (screenplay), Gonzalo Maza (screenplay)",2017,tt5639354,7.3,"9,805"
159,"Robert Pattinson, Benny Safdie, Buddy Duress, Taliah Webster",6 wins & 36 nominations.,"$1,999,047",USA,21 Nov 2017,"Benny Safdie, Josh Safdie",,"Crime, Drama, Thriller",English,80,"After a heist goes awry, a bank robber spends a night trying to free his mentally handicapped brother from being sent to Riker's Island prison.",https://ia.media-imdb.com/images/M/MV5BNGQ3Y2VjNmUtMDdiMC00YTE1LWI5NmUtZDIzMTJmODQyNDU4XkEyXkFqcGdeQXVyNTAzMTY4MDA@._V1_SX300.jpg,A24,R,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",25 Aug 2017,True,101 min,Good Time,movie,N/A,"Ronald Bronstein, Josh Safdie",2017,tt4846232,7.3,"37,293"
160,"Varun Dhawan, Alia Bhatt, Sahil Vaid, Swanand Kirkire",5 wins & 9 nominations.,N/A,India,N/A,Shashank Khaitan,,"Comedy, Drama, Romance",Hindi,N/A,"Badrinath Bansal from Jhansi and Vaidehi Trivedi from Kota belong to small towns but have diametrically opposite opinions on everything. This leads to a clash of ideologies, despite both of them recognizing the goodness in each other.",https://images-na.ssl-images-amazon.com/images/M/MV5BNTQ4MDY5OTE5Ml5BMl5BanBnXkFtZTgwNjA3MjQzMTI@._V1_SX300.jpg,Dharma Productions,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}]",10 Mar 2017,True,139 min,Badrinath Ki Dulhania,movie,N/A,Shashank Khaitan,2017,tt6277440,6.2,"6,995"
161,"Karla Souza, José María Yazpik, Ben O'Toole, Alejandro Camacho",2 nominations.,"$1,906,294",Mexico,20 Jun 2017,Catalina Aguilar Mastretta,,"Comedy, Romance","English, Spanish",74,A successful and single career woman asks her co-worker to pose as her boyfriend at a family wedding back home in Mexico. Her situation gets complicated when her ex shows up at the ceremony.,https://ia.media-imdb.com/images/M/MV5BMTc0MzM3MjY5NF5BMl5BanBnXkFtZTgwMjU5NDg4MDI@._V1_SX300.jpg,Pantelion Films,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",17 Feb 2017,True,102 min,Everybody Loves Somebody,movie,https://www.facebook.com/EverybodyLoves/,Catalina Aguilar Mastretta,2017,tt5537228,6.5,"2,382"
162,"Jung-woo Ha, Tae-hyun Cha, Ji-hun Ju, Hyang-gi Kim",1 win & 3 nominations.,"$1,118,190",South Korea,N/A,Yong-hwa Kim,,"Action, Drama, Fantasy",Korean,N/A,"After a heroic death, a firefighter navigates the afterlife with the help of three guides.",https://ia.media-imdb.com/images/M/MV5BN2FjN2Q0ZWQtN2NiOC00MTZjLTg3ZDEtMmVkNzM0ODBkYmU1XkEyXkFqcGdeQXVyNTUxNTI3MzY@._V1_SX300.jpg,Well Go USA Entertainment,NOT RATED,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}]",20 Dec 2017,True,139 min,Along with the Gods: The Two Worlds,movie,http://www.wellgousa.com/theatrical/along-with-the-gods-the-two-worlds,"Ho-min Ju (story), Yong-hwa Kim",2017,tt7160070,7.4,"4,530"
163,"Xuan Huang, Miao Miao, Caiyu Yang, Elane Zhong",4 wins & 5 nominations.,N/A,China,N/A,Xiaogang Feng,,"Drama, Romance",Mandarin,69,A look at the lives of members of a Military Cultural Troupe in the 1970s.,https://images-na.ssl-images-amazon.com/images/M/MV5BMGIwM2NiZGEtYTNkZi00NjAzLThjMTAtODUzY2MyNjE4OTdlXkEyXkFqcGdeQXVyNTMyNTA3Mzc@._V1_SX300.jpg,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Metacritic', 'Value': '69/100'}]",15 Dec 2017,True,135 min,Youth,movie,N/A,Geling Yan,2017,tt6654316,7.3,747
164,"Akshay Kumar, Anupam Kher, Bhumi Pednekar, Divyendu Sharma",2 wins & 8 nominations.,N/A,India,N/A,Shree Narayan Singh,,"Comedy, Drama",Hindi,N/A,"A woman threatens to leave her husband unless he installs a toilet in their home. To win back her love and respect, he heads out on a journey to fight against the backward society.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTAxODQ2NDEwOTZeQTJeQWpwZ15BbWU4MDk5MDM3NjIy._V1_SX300.jpg,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}]",11 Aug 2017,True,155 min,Toilet - Ek Prem Katha,movie,N/A,"Garima, Siddharth",2017,tt5785170,7.4,"10,460"
165,"Aaron Taylor-Johnson, John Cena, Laith Nakli",1 nomination.,"$1,803,009",USA,15 Aug 2017,Doug Liman,,"Drama, Thriller, War",English,57,"Two American Soldiers are trapped by a lethal sniper, with only an unsteady wall between them.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTc5ODMyNzE4OF5BMl5BanBnXkFtZTgwNTM0Mzc4MTI@._V1_SX300.jpg,Amazon Studios and Roadside Attractions,R,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '66%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",18 May 2017,True,88 min,The Wall,movie,http://www.thewallthemovie.com/,Dwain Worrell,2017,tt4218696,6.2,"15,857"
166,"Shirley MacLaine, Amanda Seyfried, AnnJewel Lee Dixon, Thomas Sadoski",N/A,"$1,782,667",USA,06 Jun 2017,Mark Pellington,,"Comedy, Drama",English,40,"Harriet is a retired businesswoman who tries to control everything around her. When she decides to write her own obituary, a young journalist takes up the task of finding out the truth resulting in a life-altering friendship.",https://ia.media-imdb.com/images/M/MV5BMTQ4Mzc1MzY5OV5BMl5BanBnXkFtZTgwNzU0NzE4MDI@._V1_SX300.jpg,Bleecker Street Media,R,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '37%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",03 Mar 2017,True,108 min,The Last Word,movie,http://www.LastWordMovie.com,Stuart Ross Fink,2017,tt5023260,6.6,"5,104"
167,"Vicki Pepperdine, Margot Robbie, Domhnall Gleeson, Will Tilston",2 wins & 1 nomination.,"$1,659,463",UK,23 Jan 2018,Simon Curtis,,"Biography, Drama",English,54,A behind-the-scenes look at the life of author A.A. Milne and the creation of the Winnie the Pooh stories inspired by his son C.R. Milne.,https://ia.media-imdb.com/images/M/MV5BMjE2MTUzMDQzNF5BMl5BanBnXkFtZTgwMDYxMDQ1MjI@._V1_SX300.jpg,Fox Searchlight Pictures,PG,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '64%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",29 Sep 2017,True,107 min,Goodbye Christopher Robin,movie,https://www.facebook.com/goodbyechristopherrobin/,"Frank Cottrell Boyce, Simon Vaughan",2017,tt1653665,7.1,"9,302"
168,"Menashe Lustig, Yoel Falkowitz, Hershy Fishman, Ruben Niborski",4 wins & 15 nominations.,"$1,688,620",USA,N/A,Joshua Z Weinstein,,Drama,"Yiddish, English",81,"Within Brooklyn's ultra-orthodox Jewish community, a widower battles for custody of his son. A tender drama performed entirely in Yiddish, the film intimately explores the nature of faith and the price of parenthood.",https://ia.media-imdb.com/images/M/MV5BZjQxYTc1MGEtNzhhOS00YWJmLWJlOWUtZWJlZjA5Yzk4NDA0XkEyXkFqcGdeQXVyNTAzMTY4MDA@._V1_SX300.jpg,A24 Films,PG,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '97%'}, {'Source': 'Metacritic', 'Value': '81/100'}]",28 Jul 2017,True,82 min,Menashe,movie,http://menashemovie.com/,"Alex Lipschultz, Musa Syeed, Joshua Z Weinstein",2017,tt6333086,6.5,"1,085"
169,"Chris Staples, Michael Irvin, Jose Canseco, Ryan Gunnarson",N/A,"$1,687,000",USA,N/A,Timothy A. Chey,,"Drama, Sport",English,N/A,"Wrongfully accused and sent to prison, a former basketball star prepares for the national slam dunk competition while finding redemption in himself and in those he loves.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4MjAzODA3NF5BMl5BanBnXkFtZTgwMzYwNTM1MTI@._V1_SX300.jpg,RiverRain Productions,PG,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}]",23 Mar 2017,True,104 min,Slamma Jamma,movie,http://slammajammamovie.com/,Timothy A. Chey,2017,tt5319866,7.8,778
170,"Alison Brie, Dave Franco, Kate Micucci, Aubrey Plaza",4 nominations.,"$1,623,366","Canada, USA",26 Sep 2017,Jeff Baena,,"Comedy, Romance",English,69,"In the Middle Ages, a young servant fleeing from his master takes refuge at a convent full of emotionally unstable nuns. Introduced as a deaf mute man, he must fight to hold his cover as the nuns try to resist temptation.",https://images-na.ssl-images-amazon.com/images/M/MV5BMzAzOTQ2NTg1OF5BMl5BanBnXkFtZTgwNTUyNzUzMjI@._V1_SX300.jpg,Gunpowder & Sky,R,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",30 Jun 2017,True,90 min,The Little Hours,movie,N/A,Jeff Baena,2017,tt5666304,5.8,"8,885"
171,"Akshay Kumar, Huma Qureshi, Saurabh Shukla, Annu Kapoor",1 win & 4 nominations.,"$1,632,440",India,N/A,Subhash Kapoor,,"Comedy, Crime, Drama","Hindi, Kashmiri",N/A,Jolly is a clumsy lawyer who is faced with representing the most critical court case of his career.,https://images-na.ssl-images-amazon.com/images/M/MV5BMDY5MzFlYzEtNTg0YS00OGM5LWI1ZDMtZDkxN2Y2OTI1NGUxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjM1NjkwMDI@._V1_SX300.jpg,Fox Star India,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}]",10 Feb 2017,True,137 min,Jolly LLB 2,movie,N/A,Subhash Kapoor,2017,tt5982852,7.3,"15,437"
172,"Casey Affleck, Rooney Mara, McColm Cephas Jr., Kenneisha Thompson",11 wins & 17 nominations.,"$1,594,798",USA,03 Oct 2017,David Lowery,,"Drama, Fantasy, Romance",English,84,"In this singular exploration of legacy, love, loss, and the enormity of existence, a recently deceased, white-sheeted ghost returns to his suburban home to try to reconnect with his bereft wife.",https://ia.media-imdb.com/images/M/MV5BMzcyNTc1ODQzMF5BMl5BanBnXkFtZTgwNTgzMzY4MTI@._V1_SX300.jpg,Ideaman Studios,R,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '84/100'}]",27 Jul 2017,True,92 min,A Ghost Story,movie,https://aghost.store/shop/welcome,David Lowery,2017,tt6265828,6.9,"34,517"
173,"Luke Evans, Rebecca Hall, Bella Heathcote, Connie Britton",6 nominations.,"$1,583,641",USA,30 Jan 2018,Angela Robinson,,"Biography, Drama",English,68,"The story of psychologist William Moulton Marston, and his polyamorous relationship with his wife and his mistress who would inspire his creation of the superheroine, Wonder Woman.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTcyMTQzMDIwNl5BMl5BanBnXkFtZTgwMTY1NjgzMzI@._V1_SX300.jpg,Annapurna Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",13 Oct 2017,True,108 min,Professor Marston and the Wonder Women,movie,http://www.marston.movie/,Angela Robinson,2017,tt6133130,7.1,"8,480"
174,"Michael Cassidy, Sarah Lancaster, Connor Corum, Pluto",N/A,"$1,564,482",USA,06 Feb 2018,Mitch Davis,,"Drama, Family",English,N/A,"The story of how a stray dog, Pluto, comes out of nowhere and impacts the Davis family, who are struggling in many ways. In just a short time, Pluto the Wonderdog manages to save a toddler,...",https://ia.media-imdb.com/images/M/MV5BMTBlZDJjNWMtYzExYi00MjM0LTkyMWEtYWVlODI5YTRhMzRmXkEyXkFqcGdeQXVyNzc0MTgzMzU@._V1_SX300.jpg,Pure Flix Entertainment,PG,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}]",06 Oct 2017,True,92 min,The Stray,movie,http://thestray.movie/,"Mitch Davis, Parker Davis",2017,tt5342904,5.2,416
175,"Kang-ho Song, Thomas Kretschmann, Hae-jin Yoo, Jun-yeol Ryu",16 wins & 21 nominations.,"$1,527,818",South Korea,N/A,Hun Jang,,"Action, Drama, History","Korean, German, English, Japanese",69,A widowed father and taxi driver takes a German reporter from Seoul to Gwangju to cover the 1980 uprising.,https://ia.media-imdb.com/images/M/MV5BMTA5ZGE4ZTQtYjVjOS00MTllLTkwZWEtYzQ5NzljMWJkYWE4XkEyXkFqcGdeQXVyMTk0NTY2ODQ@._V1_SX300.jpg,Showbox Entertainment,NOT RATED,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",11 Aug 2017,True,137 min,A Taxi Driver,movie,N/A,Yu-na Eom,2017,tt6878038,7.9,"5,470"
176,"Claes Bang, Elisabeth Moss, Dominic West, Terry Notary",Nominated for 1 Oscar. Another 27 wins & 36 nominations.,"$1,284,672","Sweden, Germany, France, Denmark",30 Jan 2018,Ruben Östlund,,"Comedy, Drama","English, Swedish, Danish",73,A prestigious Stockholm museum's chief art curator finds himself in times of both professional and personal crisis as he attempts to set up a controversial new exhibit.,https://ia.media-imdb.com/images/M/MV5BMzc1MDY3NDIwMV5BMl5BanBnXkFtZTgwNzkwNzU0MzI@._V1_SX300.jpg,Magnolia Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",25 Aug 2017,True,151 min,The Square,movie,http://www.Squarethefilm.com,Ruben Östlund,2017,tt4995790,7.4,"28,954"
177,"Salman Khan, Jacqueline Fernandez, Anupam Kher, Varun Dhawan",5 nominations.,"$1,184,239",India,N/A,David Dhawan,,"Action, Comedy",Hindi,N/A,Prem and Raja are twin brothers who are seperated at birth but are uniquely connected to eachother via their reflexes. They reunite as adults and set out to take down the underground smuggling world.,https://ia.media-imdb.com/images/M/MV5BMjExNDQ3ODI3N15BMl5BanBnXkFtZTgwMTUwNTEzMzI@._V1_SX300.jpg,Apple & Orange Pictures,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}]",29 Sep 2017,True,145 min,Judwaa 2,movie,N/A,"Yunus Sajawal (screenplay), Farhad Samji (dialogue), Sajid (dialogue)",2017,tt5456546,4.0,"5,778"
